,id,hhb,hbo2,ca,na
75,10075,8.2362385,4.3458047,13.54212,1.4816712
76,10076,8.806729,3.761088,8.863769,2.0210114
77,10077,8.806631,4.001174,9.483993,3.1581059
78,10078,7.874794,3.9755826,9.475467,3.1325593
79,10079,8.40887,4.019713,9.316535,3.139456
80,10080,8.177936,3.9523647,9.087578,3.126597
81,10081,8.007349,3.9670978,9.542293,3.1247976
82,10082,7.9962873,3.9186218,9.008334,3.0927536
83,10083,8.244632,3.9717796,9.822986,3.125935
84,10084,8.095529,3.98731,9.508941,3.1088212
85,10085,8.425889,4.0635295,9.605603,3.0890749
86,10086,8.139439,3.9807515,9.777765,3.154838
87,10087,8.549639,4.0454507,9.698792,3.106949
88,10088,8.130065,3.9973316,9.68926,3.1211998
89,10089,7.960595,3.8560605,8.930896,3.1693263
90,10090,9.332943,3.8791656,9.48775,1.2589691
91,10091,5.380925,3.538425,7.1467614,1.7938758
92,10092,5.7135153,3.85392,10.5119915,0.01950036
93,10093,5.8789682,3.2174294,9.26975,0.5541832
94,10094,7.6845636,3.7552662,9.143264,0.619009
95,10095,7.7292137,3.9558291,9.488351,3.1140306
96,10096,8.237744,3.9575436,9.110641,3.1042874
97,10097,8.227529,3.9972615,9.294377,3.0965798
98,10098,8.324355,4.0495677,9.566288,3.093409
99,10099,8.180362,4.0069184,9.59629,3.1019409
100,10100,6.7654114,3.2400744,5.6606255,2.2413523
101,10101,6.1709747,2.8204038,3.305903,1.534381
102,10102,2.308956,2.7183259,6.347868,2.090106
103,10103,7.8304186,3.8960476,9.482144,3.215132
104,10104,5.181776,3.2765248,9.177077,0.058816567
105,10105,10.051807,3.6833885,7.7371874,1.7880055
106,10106,10.724781,4.0948915,10.890246,3.4122386
107,10107,8.331955,4.003452,9.525378,3.093757
108,10108,8.736149,3.8476033,8.233358,1.5526205
109,10109,8.139555,3.9738462,9.783486,3.1409922
110,10110,7.8687525,4.3079505,12.829645,1.126529
111,10111,8.138322,3.9790998,9.7850275,3.1519592
112,10112,8.190776,3.9734464,9.784439,3.1265247
113,10113,9.086029,4.0067163,9.407232,3.1984463
114,10114,8.458496,4.069104,9.619198,3.0929277
115,10115,8.532647,4.063566,9.634759,3.0852878
116,10116,8.5555,3.490677,6.49685,3.7919257
117,10117,8.299766,3.9667952,9.589381,3.1129642
118,10118,8.137422,3.9801922,9.783605,3.1613019
119,10119,9.985828,4.1089673,10.463969,3.3239534
120,10120,6.1519594,3.9647388,10.515523,3.5420039
121,10121,8.070944,4.026321,9.680879,3.1766787
122,10122,7.1428366,3.2603424,6.0577817,2.4218051
123,10123,2.5681932,3.4597986,6.897421,0.36172825
124,10124,9.359755,3.9760277,16.349516,4.449189
125,10125,8.631802,3.9637098,11.27278,3.4675193
126,10126,8.135677,3.9805593,9.776153,3.158024
127,10127,8.266882,4.035105,9.539944,3.093958
128,10128,8.19856,3.9799116,9.572652,3.09944
129,10129,8.146502,3.9978135,9.6879,3.1142457
130,10130,5.5692654,3.5887632,8.352654,3.267508
131,10131,8.014294,4.0052314,9.6933,3.1481733
132,10132,9.542719,4.0546727,9.640536,3.262471
133,10133,8.430519,4.0705967,9.595191,3.0781796
134,10134,8.549467,4.0177965,9.429996,3.1791217
135,10135,8.143064,3.9805582,9.784722,3.1557405
136,10136,8.235381,3.977966,9.18549,3.1082823
137,10137,8.826006,3.9934,9.263852,3.2028198
138,10138,8.340028,3.9696798,9.921031,3.134835
139,10139,9.181516,3.9057217,9.999956,2.1643796
140,10140,8.22896,3.864634,9.231723,2.9416323
141,10141,5.0966406,3.4828172,7.7323623,3.6913574
142,10142,7.808382,3.955004,9.220218,3.1264055
143,10143,8.074238,3.9328585,9.102797,3.1082618
144,10144,8.1564665,3.9861205,9.728503,3.122208
145,10145,8.290532,3.971609,9.870002,3.1290517
146,10146,9.079344,3.9091852,9.364234,2.7570808
147,10147,8.149479,3.9936552,9.698021,3.1153853
148,10148,6.6972694,3.4313273,6.269466,3.1228921
149,10149,8.2404585,4.007896,9.69601,3.1023204
150,10150,7.467312,3.6998515,8.947606,3.0397525
151,10151,8.412267,4.0284476,9.508777,3.1245725
152,10152,6.5186605,3.7174995,10.981239,1.4525381
153,10153,7.4688873,3.9396708,9.176435,3.4996042
154,10154,8.365973,3.938808,8.971904,3.1289446
155,10155,5.375,3.7917733,9.323918,4.0423894
156,10156,8.300692,3.9462323,9.658227,3.1150465
157,10157,8.118092,3.99297,9.706129,3.1326988
158,10158,8.433494,4.063261,9.6168,3.095235
159,10159,8.298702,3.9875612,9.397708,3.10227
160,10160,8.0498295,3.921183,9.075646,3.1346128
161,10161,7.8370247,3.9516973,9.489437,3.0937722
162,10162,7.9747677,3.9678814,9.49708,3.1242054
163,10163,8.747196,4.0228057,9.419794,3.1926968
164,10164,8.064306,3.9242496,9.0241585,3.101148
165,10165,8.163469,3.981751,9.750349,3.1238668
166,10166,8.021244,3.9286752,9.100125,3.1356084
167,10167,8.247877,4.0180397,9.458556,3.0873404
168,10168,7.9864416,3.9680629,9.500979,3.1370409
169,10169,7.8087435,3.9196968,9.486645,3.1118565
170,10170,8.189876,3.9735463,9.784951,3.1267946
171,10171,8.088183,3.9584851,9.743804,3.1302385
172,10172,8.439778,3.9606183,9.202252,3.1183908
173,10173,7.901477,3.950026,9.513036,3.0942855
174,10174,9.945593,4.0515404,8.79227,3.5753746
175,10175,8.708712,3.961401,9.188951,3.189483
176,10176,8.063372,3.9513369,9.601176,3.1044738
177,10177,7.3293486,3.795667,8.6898575,2.8745534
178,10178,8.332678,4.0024066,9.64622,3.1049135
179,10179,8.308443,3.883346,9.541023,3.0562007
180,10180,8.13944,3.9977663,9.688203,3.1181386
181,10181,8.189505,4.0030394,9.439625,3.0798988
182,10182,8.128481,3.9971757,9.689374,3.121559
183,10183,8.292423,4.0373383,9.499822,3.0898426
184,10184,7.626295,3.8999252,9.023872,3.0081007
185,10185,8.8685055,3.884194,9.834974,2.8216803
186,10186,7.940995,3.9722996,9.573218,3.117194
187,10187,7.751239,3.9229934,9.437824,3.0944502
188,10188,7.8664227,3.9338045,9.500674,3.0996354
189,10189,7.7034626,3.5811229,9.396559,2.8898997
190,10190,10.493055,4.2102833,11.34764,3.2954159
191,10191,8.16003,3.9795806,9.786764,3.1424634
192,10192,8.284127,4.0321746,9.604026,3.0935645
193,10193,8.413496,4.041128,9.575551,3.0748322
194,10194,6.0711994,3.554481,5.980718,1.9281406
195,10195,8.176853,3.7240639,9.264308,2.6617973
196,10196,9.10826,3.6296654,8.680276,1.8216629
197,10197,11.407869,4.2296834,10.811551,3.4807692
198,10198,8.139281,3.9456406,9.255208,3.1419995
199,10199,7.623951,3.878533,9.5109825,3.1031098
200,10200,8.046827,3.9393501,9.318668,3.1267617
201,10201,7.9018984,3.9212744,9.539277,3.1027737
202,10202,7.9611673,3.9633949,9.49731,3.1296418
203,10203,8.0588045,3.9651928,9.696902,3.1175961
204,10204,8.279087,4.0203857,9.550217,3.102217
205,10205,7.957553,3.9636724,9.475726,3.133273
206,10206,8.215027,3.972815,9.796533,3.125151
207,10207,8.954954,4.013855,9.680976,3.1243908
208,10208,6.7198305,3.9038622,9.615747,3.872817
209,10209,7.977071,3.9630067,9.4935875,3.1250935
210,10210,6.1315165,3.8362057,10.201457,2.1833496
211,10211,8.037123,3.9653487,9.568907,3.1114001
212,10212,8.231847,3.9652505,9.69554,3.0765388
213,10213,11.760212,4.231836,10.8753195,3.266535
214,10214,7.748065,3.8782666,8.700625,3.5507038
215,10215,8.331567,3.9859915,9.817922,3.1623151
216,10216,8.709601,3.827838,9.816466,2.4529462
217,10217,8.133128,3.9552946,9.211896,3.0903103
218,10218,8.276795,3.8396447,9.231575,3.2016292
219,10219,8.413544,4.0417733,9.668496,3.1014082
220,10220,8.115961,4.0021048,9.571712,3.1053224
221,10221,8.92594,3.929912,9.354563,3.1773462
222,10222,8.389745,4.0540366,9.52752,3.0795596
223,10223,12.701033,4.3381596,11.405421,3.7710016
224,10224,8.2311125,3.9900556,9.570352,3.0975163
225,10225,8.194428,3.9823186,9.757246,3.1196
226,10226,9.531206,4.0174255,11.547515,3.6699965
227,10227,7.913188,3.5739985,8.568358,4.2332053
228,10228,7.8888054,3.9735527,9.498479,3.113391
229,10229,7.955001,3.9689999,9.486968,3.1021771
230,10230,8.025363,3.9837015,9.5745325,3.1092775
231,10231,8.567284,4.01169,9.290069,3.166568
232,10232,8.5076275,3.9560783,9.112784,3.1467624
233,10233,6.3129654,4.0607643,11.746055,3.6759517
234,10234,8.304766,4.004792,9.276021,3.091304
235,10235,9.050859,3.464703,5.8636723,1.9918396
236,10236,8.1092205,3.9916997,9.708101,3.1431606
237,10237,8.264885,4.0032654,9.7262745,3.1074278
238,10238,8.127184,3.9257407,9.066616,3.1361904
239,10239,7.995492,3.9304023,9.061403,3.0665505
240,10240,7.244854,3.669666,7.9744463,2.57034
241,10241,8.2739,3.932144,9.028196,3.1359851
242,10242,7.627899,3.6962795,6.964484,0.8325979
243,10243,8.191736,3.991045,9.7281685,3.1122692
244,10244,8.019033,3.9827669,9.566693,3.1093688
245,10245,8.015752,3.9390864,9.685897,3.1216292
246,10246,7.944436,3.9899685,9.567067,3.1180916
247,10247,8.153917,3.980425,9.798614,3.1538823
248,10248,11.26593,4.169639,10.713936,3.3472588
249,10249,8.117307,3.996446,9.688127,3.1272721
250,10250,7.8359346,3.9115882,9.1162195,3.0675375
251,10251,8.20182,3.9827318,9.678911,3.1078918
252,10252,8.003596,3.9730992,9.542865,3.114494
253,10253,8.398445,4.0404997,9.586193,3.0963264
254,10254,8.089864,3.9951882,9.5692005,3.1022773
255,10255,8.31601,4.0042048,9.694888,3.1012764
256,10256,8.326692,4.038591,9.484621,3.0880053
257,10257,8.038248,3.9792485,9.503163,3.1270235
258,10258,8.115165,3.9849064,9.32285,3.0797303
259,10259,8.603917,3.9006689,10.666879,3.5254157
260,10260,8.112059,3.9919536,9.684947,3.1206365
261,10261,8.379578,4.03867,9.397187,3.0966172
262,10262,10.209887,3.595532,5.7948546,2.4359865
263,10263,8.793739,3.9759307,9.390499,3.1899853
264,10264,8.460461,4.065902,9.597212,3.0941968
265,10265,7.9957542,3.9775834,9.552571,3.1151364
266,10266,8.209649,4.0077624,9.486245,3.0757248
267,10267,8.347875,3.4803233,7.2892637,4.570587
268,10268,7.0408297,3.743631,8.107721,4.8808866
269,10269,8.201081,3.921596,9.384647,3.6840801
270,10270,3.8911996,3.8941495,10.508307,3.4145694
271,10271,5.8683395,3.8029332,9.357608,1.8583335
272,10272,8.108544,3.9699254,9.4521475,3.0520077
273,10273,8.353432,3.977514,9.295115,3.1383324
274,10274,8.313622,4.00054,9.667902,3.0986195
275,10275,8.294472,3.9967704,9.590949,3.0929534
276,10276,8.203861,4.0001283,9.5889225,3.1077855
277,10277,8.2428255,4.0050073,9.554641,3.089092
278,10278,7.95778,3.9510202,8.633396,3.216679
279,10279,4.7800493,3.991049,10.246464,4.474717
280,10280,3.228902,3.8265977,10.568094,4.571171
281,10281,8.155551,3.9520917,9.799523,3.154328
282,10282,9.935264,4.06898,10.464057,3.2485225
283,10283,7.7832565,3.9299474,9.462739,3.0969985
284,10284,9.994959,4.137929,10.02281,3.3936298
285,10285,7.7845364,3.3645902,5.2433157,2.9523058
286,10286,8.184112,3.997005,9.65461,3.1025007
287,10287,8.854592,3.806132,9.85323,3.0724242
288,10288,8.076404,3.9411976,9.138484,3.126789
289,10289,8.0439005,3.9807544,9.600533,3.1100204
290,10290,8.206215,4.0035243,9.604138,3.1002276
291,10291,8.205254,4.0182242,9.446817,3.095955
292,10292,7.9053183,3.90969,9.52416,3.1015122
293,10293,4.854042,4.132273,9.849025,4.856907
294,10294,8.020976,3.974354,9.573045,3.112619
295,10295,7.8261776,3.8830724,8.904335,3.0553346
296,10296,6.762821,3.9326916,10.091201,4.696238
297,10297,10.348022,3.9422853,9.910889,3.3418608
298,10298,7.7963667,3.9052956,9.490697,3.0972703
299,10299,9.253365,4.0458694,9.193932,3.3291764
300,10300,8.228811,3.9521735,9.045693,3.1326401
301,10301,8.3124075,4.0113897,9.585505,3.094888
302,10302,8.237851,3.9686122,9.83845,3.1327283
303,10303,8.12998,3.997323,9.689265,3.121219
304,10304,8.133834,3.9946458,9.698635,3.1219828
305,10305,8.413608,4.061843,9.610887,3.098168
306,10306,8.687822,3.9772515,9.293723,3.1427855
307,10307,7.8141985,3.9306579,9.50794,3.1151297
308,10308,9.970549,4.125567,10.812813,3.3441327
309,10309,8.203878,3.9965858,9.651832,3.1003861
310,10310,7.8816605,3.9089427,9.571153,3.1393445
311,10311,8.26892,3.8252869,9.199643,3.1472375
312,10312,8.216118,3.9951625,9.70591,3.1026318
313,10313,7.520918,4.5769486,13.946507,0.8071561
314,10314,7.8674927,3.967499,9.471269,3.1113002
315,10315,8.2468195,4.0000963,9.329707,3.1031933
316,10316,8.32179,3.9787688,9.739549,3.119878
317,10317,6.710765,3.7389889,9.843804,-0.16858979
318,10318,8.144175,3.9658544,9.854002,3.1633294
319,10319,9.680445,4.1927776,10.65409,2.7637007
320,10320,8.145656,4.0036182,9.509322,3.1015165
321,10321,7.894458,3.9068472,9.5817995,3.1191847
322,10322,8.034102,3.7548363,8.129513,3.2337
323,10323,8.291525,4.013868,9.654591,3.0929077
324,10324,8.08905,3.9929872,9.663455,3.1335309
325,10325,8.026868,3.9220767,9.022204,3.109004
326,10326,8.058889,3.9198108,9.022265,3.1044855
327,10327,8.295766,4.01593,9.5844965,3.1010156
328,10328,6.714053,3.827332,10.519009,3.47221
329,10329,6.081849,3.993874,10.260055,4.1349893
330,10330,4.932558,3.8960168,9.686738,3.3518581
331,10331,8.22729,3.9798465,9.455796,3.1254022
332,10332,9.629182,4.0747523,10.0976715,3.3403265
333,10333,7.2183666,3.752264,8.853148,3.0978582
334,10334,6.9663544,3.9885302,9.369129,2.9403954
335,10335,3.4521334,3.460002,7.4449105,2.5715187
336,10336,8.3092,3.802794,7.959889,1.7870582
337,10337,8.019704,3.9574156,9.533108,3.0763452
338,10338,8.038003,3.9469604,9.367372,3.0654
339,10339,8.222675,4.0183377,9.519121,3.0856655
340,10340,11.851957,4.2032814,10.648807,3.8220923
341,10341,7.947236,3.965539,9.485238,3.1363919
342,10342,8.422999,4.0410833,9.446573,3.1274877
343,10343,7.966049,3.9345071,9.509084,3.0904276
344,10344,8.374897,4.0519123,9.564652,3.0853794
345,10345,5.926504,3.5589118,7.535384,1.522358
346,10346,8.41308,3.9558835,9.997559,3.1351137
347,10347,7.906249,3.937932,9.314809,3.1176708
348,10348,8.170271,3.9365587,9.637335,3.0635693
349,10349,6.820219,3.40374,8.205863,0.8643144
350,10350,7.877368,3.968441,9.416694,3.1207871
351,10351,8.636641,3.9977818,9.334872,3.1653328
352,10352,8.071203,3.9358084,9.157321,3.084923
353,10353,8.917553,4.007695,9.412946,3.2149549
354,10354,8.459759,4.041892,9.680469,3.1072035
355,10355,8.36451,4.0537295,9.572564,3.0921595
356,10356,8.143329,3.9721491,9.752118,3.1269095
357,10357,11.052471,4.278655,11.611318,3.482323
358,10358,9.295807,3.656345,7.511531,3.630075
359,10359,8.074958,3.9577088,9.3595705,3.0874827
360,10360,8.364942,3.6398683,8.517991,4.343564
361,10361,8.759569,3.9006128,9.590829,3.89339
362,10362,8.338751,4.018398,9.388022,3.1032178
363,10363,8.124255,3.9696426,9.235171,3.113133
364,10364,8.201414,3.9680684,9.818561,3.13544
365,10365,8.315031,4.0175333,9.324767,3.0888805
366,10366,7.97087,3.981462,9.560399,3.1135075
367,10367,11.483459,4.334526,11.959614,3.6876242
368,10368,8.128962,3.9972231,9.68934,3.1214497
369,10369,8.208492,4.0128517,9.600673,3.0919664
370,10370,7.9261227,3.9685946,9.469089,3.1391432
371,10371,8.429796,4.0679946,9.601813,3.0847318
372,10372,8.026803,3.9175062,8.992611,3.1118777
373,10373,7.918996,3.9634457,9.449283,3.1245215
374,10374,8.394333,3.9376175,9.490778,2.9482496
375,10375,5.436754,3.7066865,8.86443,2.7330878
376,10376,7.9697304,3.9867597,9.471065,3.1112375
377,10377,8.778044,3.850912,9.541362,0.79495734
378,10378,8.357958,4.036343,9.425214,3.0763018
379,10379,8.289137,4.042889,9.542293,3.090861
380,10380,9.987863,4.0055294,10.068101,3.3421357
381,10381,8.144252,3.9964652,9.691259,3.1168003
382,10382,8.01241,3.9701009,9.555562,3.1202521
383,10383,8.376143,4.022149,9.481624,3.1034796
384,10384,8.39943,4.0050907,9.71355,3.0781608
385,10385,8.157573,3.9846287,9.738661,3.1230967
386,10386,8.212883,3.9268553,8.993268,3.1413755
387,10387,9.171265,3.7830906,8.655786,3.8960505
388,10388,8.057966,3.9672308,9.623498,3.1079443
389,10389,8.282324,4.0407825,9.561197,3.0986962
390,10390,8.369115,3.9878669,9.80327,3.1107922
391,10391,8.19951,3.9812574,9.215346,3.1030107
392,10392,7.963235,3.9700842,9.61473,3.1235983
393,10393,7.7554245,3.7177465,8.378375,2.9184182
394,10394,2.9974167,2.9311635,3.1774943,2.0292482
395,10395,8.410118,4.0582905,9.70847,3.161289
396,10396,8.484482,4.0624537,9.471627,3.1421282
397,10397,8.145727,3.9806247,9.786586,3.154268
398,10398,8.394915,4.066101,9.595962,3.0895474
399,10399,8.046585,3.9896743,9.608334,3.127547
400,10400,8.192899,3.9972389,9.646071,3.099301
401,10401,8.10398,3.979044,9.565747,3.1054983
402,10402,8.140743,4.0032434,9.55318,3.0881095
403,10403,10.638062,4.048871,10.312184,3.385031
404,10404,8.065974,3.9663756,9.477435,3.0868893
405,10405,8.329612,4.0209117,9.349285,3.0781426
406,10406,8.33994,3.9018922,9.915208,3.0062287
407,10407,8.793173,3.920271,9.349769,3.1897433
408,10408,10.693661,4.142583,10.479613,3.1374605
409,10409,8.266026,3.9731293,9.838485,3.1247594
410,10410,8.145071,3.9654174,9.65301,3.1043415
411,10411,7.6877327,3.7815793,8.760861,3.0634763
412,10412,4.5840473,3.848836,8.534036,6.8413043
413,10413,6.954486,3.5857248,8.087172,2.8234434
414,10414,8.060724,3.9715395,9.617999,3.1111476
415,10415,8.078774,3.976543,9.32116,3.0970821
416,10416,7.9390793,3.8565722,9.566085,3.2996686
417,10417,8.176058,3.9658613,9.165236,3.1008663
418,10418,8.104649,3.980187,9.573231,3.110892
419,10419,8.276345,4.035563,9.55737,3.093951
420,10420,8.394048,4.064971,9.592066,3.087827
421,10421,9.272244,4.037913,9.178781,3.3826268
422,10422,8.199325,3.9867918,9.241273,3.1070325
423,10423,7.6855135,4.0900307,11.221898,1.2765526
424,10424,8.870156,4.0120983,9.36211,3.2106848
425,10425,8.4791565,4.062148,9.547007,3.1190233
426,10426,7.9622707,3.9551198,9.294089,3.0972857
427,10427,8.385887,4.0028205,9.494193,3.0996852
428,10428,8.143023,3.993078,9.702702,3.1207368
429,10429,8.144028,3.9820154,9.596108,3.117724
430,10430,7.9649134,3.953381,9.5654125,3.0979073
431,10431,8.339769,3.9890804,9.427128,3.098274
432,10432,8.206449,3.990007,9.741017,3.1204147
433,10433,8.034878,3.970326,9.587523,3.1212823
434,10434,8.111254,3.9920492,9.525641,3.1018918
435,10435,8.159908,4.0019464,9.378461,3.1001875
436,10436,8.72477,3.9149528,9.198219,3.161843
437,10437,8.13459,3.9800658,9.778277,3.161651
438,10438,8.208816,4.0038495,9.374372,3.0972393
439,10439,7.7881546,3.9245067,9.466724,3.098289
440,10440,9.424759,4.0417533,9.315637,3.3001812
441,10441,8.567934,4.0463595,9.642849,3.1140864
442,10442,8.195191,3.9722986,9.711421,3.1067214
443,10443,8.350733,4.0266366,9.446906,3.0897214
444,10444,8.405329,4.063292,9.593106,3.0857203
445,10445,12.395219,4.2587585,10.40899,1.6920063
446,10446,8.05109,3.9903479,9.611205,3.1251514
447,10447,8.063072,3.9504757,9.732474,3.1272678
448,10448,8.162217,3.9896827,9.579241,3.1194618
449,10449,8.145308,3.997623,9.687742,3.1146848
450,10450,6.6737776,3.7567558,7.028625,2.6770453
451,10451,8.102709,3.9935522,9.5207,3.0774415
452,10452,13.8250475,4.5539308,11.676212,3.7866714
453,10453,7.6123247,3.914345,8.961662,2.9924386
454,10454,13.114574,4.4525824,11.8094,3.678464
455,10455,7.9574394,3.8750632,9.499029,3.1929605
456,10456,6.0310097,3.7073178,7.4440274,5.325467
457,10457,8.1514635,3.9969902,9.678975,3.1072347
458,10458,10.925211,4.1406627,10.602353,3.5611901
459,10459,8.1060095,3.9776711,9.538808,2.8994622
460,10460,6.4967747,3.922147,9.835019,1.0575707
461,10461,7.553336,3.9482846,11.060687,3.3523996
462,10462,1.8392748,3.454639,8.591359,2.524339
463,10463,8.825048,3.7829876,10.695692,3.10769
464,10464,8.292159,3.9724288,9.85653,3.1255152
465,10465,8.322806,4.0388937,9.517573,3.0902083
466,10466,8.089035,3.9827135,9.580061,3.101291
467,10467,9.164732,4.0195556,10.132527,3.261747
468,10468,5.939562,3.2535505,7.606971,1.3031843
469,10469,5.7731724,3.9245782,10.044847,2.734223
470,10470,8.189583,3.9711728,10.746602,3.507268
471,10471,8.000777,3.9722672,9.587229,3.1084132
472,10472,8.4981,4.0138187,9.629722,3.2115035
473,10473,8.1570215,3.9933913,9.705358,3.1169899
474,10474,8.0644,3.96319,9.512946,3.138643
475,10475,8.126017,3.972079,9.3730955,3.0999103
476,10476,7.9376373,3.7065606,10.468668,3.6857255
477,10477,8.118133,3.9611878,9.68661,3.1116266
478,10478,8.173252,3.9951231,9.535364,3.0895581
479,10479,8.142275,3.9808903,9.778692,3.1525772
480,10480,8.399126,4.06592,9.592839,3.086262
481,10481,7.900304,3.9774067,9.500247,3.129226
482,10482,8.611109,4.04647,9.428962,3.202505
483,10483,9.134294,4.01416,9.300702,3.2442935
484,10484,8.261874,3.9437103,8.716606,2.2779405
485,10485,8.062985,3.9436831,9.309764,3.075532
486,10486,8.140612,4.0004106,9.525588,3.0933802
487,10487,7.922599,3.9683561,9.467124,3.1384017
488,10488,8.138461,3.9806676,9.778007,3.1559856
489,10489,8.004219,3.9768605,9.547273,3.106168
490,10490,8.187505,4.015832,9.551319,3.0983381
491,10491,7.986726,3.969887,9.510959,3.1286905
492,10492,8.470908,3.9928257,9.829743,3.1405551
493,10493,6.6452255,3.6107879,8.683046,2.9760325
494,10494,8.278023,4.0085783,9.601572,3.0945175
495,10495,7.652334,3.9062378,9.068645,3.0509565
496,10496,9.45343,3.8615532,8.741767,3.5277426
497,10497,6.0353518,3.3466017,5.6374493,4.1890545
498,10498,8.920834,4.056068,9.008321,1.8568676
499,10499,9.931246,4.0417213,9.764306,3.2690225
500,10500,7.798272,3.8430638,8.819534,3.0809245
501,10501,5.2602797,3.8238645,9.614715,3.2910035
502,10502,6.506139,3.2577443,5.8356175,2.0589783
503,10503,8.762507,3.7652779,8.498731,2.3751793
504,10504,7.5899925,3.4952059,6.966523,2.5902371
505,10505,4.224758,2.506033,1.1192263,1.2859274
506,10506,7.43124,3.3845108,2.6497593,2.0980365
507,10507,8.1209545,3.9748552,9.657481,3.1234758
508,10508,8.2383175,3.9995625,9.73327,3.113794
509,10509,8.181679,3.9757056,9.774208,3.125605
510,10510,7.9763317,3.9674637,9.571125,3.1063373
511,10511,7.919962,3.9215536,9.584589,3.1100888
512,10512,8.009783,3.966889,9.538835,3.1292126
513,10513,8.310815,4.007611,9.3223505,3.1041443
514,10514,8.042426,3.9689867,9.595958,3.120928
515,10515,8.349024,4.0364566,9.57549,3.1009402
516,10516,8.385122,4.062965,9.583053,3.0851347
517,10517,8.255878,4.032507,9.507501,3.0919123
518,10518,8.080985,3.9274683,8.983812,3.1034434
519,10519,8.3235,4.014092,9.61956,2.6751091
520,10520,5.308631,3.6460912,9.20906,2.42577
